AccountID,CustomerID,AccountType,Balance,OpenDate,Status,BranchID
A07022,C07022,Current,41566.45,2025-05-06,Active,B019
A07023,C07023,Savings,46683.99,2017-04-11,Active,B013
A07024,C07024,Savings,44190.89,2018-04-12,Active,B012
A07025,C07025,Savings,87762.24,2017-07-30,Closed,B006
A07026,C07026,Savings,72954.62,2019-05-04,Closed,B010
A07027,C07027,Current,86911.87,2022-05-07,Closed,B009
A07028,C07028,Current,19458.06,2024-10-01,Active,B008
A07029,C07029,Current,35411.0,2023-05-26,Active,B013
A07030,C07030,Current,20789.03,2018-11-28,Active,B017
A07031,C07031,Savings,56490.05,2023-09-22,Active,B016
A07032,C07032,Current,8092.49,2021-05-25,Closed,B017
A07033,C07033,Savings,6977.59,2018-09-15,Dormant,B007
A07034,C07034,Current,27722.54,2023-07-11,Active,B007
A07035,C07035,Current,16192.59,2017-06-26,Closed,B018
A07036,C07036,Current,7562.61,2023-04-07,Active,B002
A07037,C07037,Savings,43023.19,2022-04-02,Dormant,B002
A07038,C07038,Savings,39066.7,2019-03-09,Closed,B016
A07039,C07039,Savings,15792.52,2024-12-25,Closed,B016
A07040,C07040,Current,4460.35,2016-08-01,Active,B015
A07041,C07041,Current,8222.49,2020-08-14,Active,B002
A07042,C07042,Savings,75166.88,2017-11-08,Closed,B013
A07043,C07043,Current,3281.75,2019-11-22,Dormant,B020
A07044,C07044,Savings,53138.18,2020-05-02,Dormant,B009
A07045,C07045,Current,59310.43,2021-01-14,Closed,B010
A07046,C07046,Current,47871.11,2017-06-07,Closed,B011
A07047,C07047,Savings,47842.01,2022-07-28,Closed,B004
A07048,C07048,Savings,97482.88,2017-08-24,Closed,B011
A07049,C07049,Savings,45019.42,2021-09-30,Closed,B006
A07050,C07050,Savings,49288.67,2018-05-25,Dormant,B016
A07051,C07051,Savings,8891.39,2020-04-16,Active,B015
A07052,C07052,Current,63907.97,2018-02-10,Closed,B016
A07053,C07053,Current,47329.54,2021-03-20,Active,B002
A07054,C07054,Savings,59643.19,2017-12-08,Dormant,B004
A07055,C07055,Savings,6767.41,2021-11-21,Active,B001
A07056,C07056,Savings,37354.16,2024-12-29,Closed,B004
A07057,C07057,Current,38437.09,2024-05-21,Active,B005
A07058,C07058,Savings,38103.79,2023-02-27,Active,B019
A07059,C07059,Current,78751.11,2016-08-10,Dormant,B016
A07060,C07060,Savings,1144.08,2021-12-19,Active,B007
A07061,C07061,Savings,10473.45,2021-04-14,Active,B002
A07062,C07062,Savings,13674.64,2019-03-12,Active,B004
A07063,C07063,Savings,70372.42,2017-10-20,Closed,B018
A07064,C07064,Savings,87460.14,2020-11-02,Closed,B018
A07065,C07065,Savings,32203.79,2016-01-01,Closed,B017
A07066,C07066,Savings,12628.52,2018-01-21,Active,B009
A07067,C07067,Savings,73526.88,2018-11-09,Closed,B005
A07068,C07068,Savings,79075.8,2017-04-07,Closed,B006
A07069,C07069,Savings,1016.52,2020-10-30,Dormant,B002
A07070,C07070,Current,43918.83,2020-09-08,Closed,B013
A07071,C07071,Current,84387.22,2016-08-20,Active,B009
A07072,C07072,Savings,28520.44,2017-06-06,Dormant,B001
A07073,C07073,Savings,8615.53,2020-03-03,Dormant,B012
A07074,C07074,Savings,83676.59,2017-02-03,Closed,B004
A07075,C07075,Savings,74496.62,2025-07-12,Dormant,B005
A07076,C07076,Savings,56958.27,2017-01-15,Dormant,B004
A07077,C07077,Savings,91254.33,2022-09-29,Closed,B013
A07078,C07078,Current,50933.52,2019-03-11,Dormant,B001
A07079,C07079,Savings,43547.32,2016-08-30,Active,B002
A07080,C07080,Savings,6759.87,2020-05-25,Dormant,B006
A07081,C07081,Savings,86829.27,2019-06-25,Active,B004
A07082,C07082,Current,25691.96,2022-05-23,Dormant,B019
A07083,C07083,Current,31956.48,2021-05-18,Active,B010
A07084,C07084,Savings,70757.87,2023-12-02,Closed,B001
A07085,C07085,Savings,90154.47,2022-01-01,Active,B014
A07086,C07086,Savings,91635.45,2023-05-11,Dormant,B011
A07087,C07087,Savings,33467.81,2022-10-06,Dormant,B004
A07088,C07088,Current,61960.0,2023-11-04,Dormant,B016
A07089,C07089,Savings,98296.25,2017-04-16,Active,B018
A07090,C07090,Current,14594.26,2024-11-17,Dormant,B013
A07091,C07091,Savings,42183.56,2016-05-25,Active,B020
A07092,C07092,Current,18354.02,2018-12-11,Active,B018
A07093,C07093,Current,63121.02,2024-09-10,Dormant,B011
A07094,C07094,Current,50024.87,2017-10-09,Active,B016
A07095,C07095,Savings,15786.52,2020-11-20,Active,B016
A07096,C07096,Savings,40361.68,2022-06-06,Closed,B004
A07097,C07097,Savings,61753.33,2024-10-17,Closed,B018
A07098,C07098,Savings,1927.47,2020-05-22,Active,B004
A07099,C07099,Current,45236.44,2018-09-12,Closed,B015
A07100,C07100,Current,28367.42,2020-04-16,Closed,B005
A07101,C07101,Savings,18199.73,2023-02-03,Closed,B019
A07102,C07102,Current,55686.63,2025-04-22,Dormant,B011
A07103,C07103,Savings,61686.65,2023-01-19,Active,B013
A07104,C07104,Current,61407.85,2020-11-07,Active,B020
A07105,C07105,Savings,69947.89,2022-12-29,Dormant,B013
A07106,C07106,Current,39445.05,2018-11-17,Dormant,B010
A07107,C07107,Current,17876.15,2021-03-18,Dormant,B009
A07108,C07108,Savings,63460.33,2020-10-15,Closed,B005
A07109,C07109,Current,94574.5,2016-11-15,Dormant,B015
A07110,C07110,Savings,90739.07,2021-01-10,Closed,B007
A07111,C07111,Savings,26073.34,2025-05-12,Closed,B004
A07112,C07112,Current,12739.38,2017-10-01,Dormant,B016
A07113,C07113,Current,82263.06,2016-07-28,Closed,B016
A07114,C07114,Current,86558.97,2021-04-30,Dormant,B007
A07115,C07115,Current,73424.41,2023-01-05,Dormant,B010
A07116,C07116,Current,47043.53,2017-10-03,Closed,B006
A07117,C07117,Savings,24889.18,2022-08-14,Closed,B010
A07118,C07118,Current,11570.43,2019-01-08,Active,B015
A07119,C07119,Current,17147.56,2023-03-10,Closed,B002
A07120,C07120,Savings,63743.41,2016-11-23,Active,B011
A07121,C07121,Current,77090.43,2016-11-03,Active,B017
A07122,C07122,Savings,80679.46,2022-06-13,Dormant,B006
A07123,C07123,Current,96105.97,2024-12-20,Dormant,B002
A07124,C07124,Current,13244.95,2025-06-15,Dormant,B009
A07125,C07125,Current,98087.55,2018-08-11,Closed,B013
A07126,C07126,Current,34604.81,2016-09-23,Dormant,B016
A07127,C07127,Savings,19315.92,2024-10-13,Closed,B011
A07128,C07128,Savings,72147.97,2016-11-13,Active,B013
A07129,C07129,Savings,85054.09,2020-11-29,Active,B005
A07130,C07130,Current,41863.82,2015-10-10,Closed,B007
A07131,C07131,Current,36230.8,2020-02-18,Active,B017
A07132,C07132,Savings,98332.47,2017-04-30,Active,B014
A07133,C07133,Savings,98031.9,2021-06-02,Dormant,B009
A07134,C07134,Current,72462.78,2023-08-28,Active,B019
A07135,C07135,Current,39065.93,2017-01-12,Closed,B002
A07136,C07136,Savings,98591.76,2024-12-30,Closed,B008
A07137,C07137,Current,81688.81,2023-08-24,Dormant,B001
A07138,C07138,Current,30674.97,2020-12-18,Closed,B005
A07139,C07139,Savings,66621.63,2024-07-31,Active,B014
A07140,C07140,Savings,11747.66,2017-08-07,Active,B020
A07141,C07141,Current,64063.54,2022-01-16,Active,B001
A07142,C07142,Savings,90069.54,2020-12-03,Closed,B011
A07143,C07143,Current,48441.2,2019-06-09,Active,B016
A07144,C07144,Savings,91465.39,2022-11-07,Active,B016
A07145,C07145,Savings,92573.36,2016-06-26,Dormant,B009
A07146,C07146,Savings,63852.48,2015-09-26,Active,B019
A07147,C07147,Savings,7378.79,2017-09-12,Active,B017
A07148,C07148,Current,16465.57,2015-12-15,Active,B016
A07149,C07149,Savings,36139.85,2023-12-18,Dormant,B005
A07150,C07150,Current,34118.88,2017-02-05,Closed,B006
A07151,C07151,Savings,37949.1,2023-12-02,Closed,B006
A07152,C07152,Current,88108.41,2017-08-16,Dormant,B004
A07153,C07153,Savings,37227.83,2019-06-12,Dormant,B012
A07154,C07154,Savings,12516.31,2018-05-23,Dormant,B020
A07155,C07155,Savings,4328.02,2015-09-30,Closed,B014
A07156,C07156,Savings,6680.99,2023-03-09,Closed,B006
A07157,C07157,Current,29842.58,2020-10-12,Active,B004
A07158,C07158,Savings,14344.55,2018-01-26,Dormant,B013
A07159,C07159,Savings,14263.46,2022-10-26,Active,B002
A07160,C07160,Current,33921.86,2021-10-16,Closed,B014
A07161,C07161,Current,15030.58,2021-12-28,Closed,B019
A07162,C07162,Current,63036.64,2024-08-17,Closed,B006
A07163,C07163,Savings,83504.2,2019-10-10,Closed,B018
A07164,C07164,Savings,38573.5,2023-11-12,Active,B006
A07165,C07165,Savings,87197.85,2023-05-21,Dormant,B016
A07166,C07166,Current,73790.59,2019-08-09,Closed,B018
A07167,C07167,Savings,9227.94,2022-08-07,Active,B015
A07168,C07168,Savings,74787.07,2020-05-31,Dormant,B013
A07169,C07169,Current,23253.96,2018-05-09,Closed,B011
A07170,C07170,Current,99253.94,2017-07-30,Dormant,B010
A07171,C07171,Savings,26980.42,2022-02-07,Active,B006
A07172,C07172,Current,72260.08,2022-03-28,Dormant,B009
A07173,C07173,Savings,59396.02,2015-11-07,Active,B008
A07174,C07174,Current,67191.15,2021-11-24,Dormant,B019
A07175,C07175,Current,88916.7,2022-02-01,Dormant,B008
A07176,C07176,Savings,50868.1,2024-03-17,Active,B008
A07177,C07177,Savings,41596.47,2017-01-22,Dormant,B013
A07178,C07178,Savings,69207.43,2025-06-21,Closed,B006
A07179,C07179,Current,90873.82,2024-07-16,Active,B020
A07180,C07180,Current,53464.06,2024-03-15,Closed,B020
A07181,C07181,Current,26326.7,2017-11-10,Closed,B008
A07182,C07182,Current,49112.65,2024-08-04,Dormant,B006
A07183,C07183,Savings,79748.03,2021-11-21,Closed,B003
A07184,C07184,Current,80212.17,2022-01-09,Active,B013
A07185,C07185,Current,33706.13,2020-01-28,Closed,B002
A07186,C07186,Current,91293.12,2018-08-20,Closed,B002
A07187,C07187,Savings,19119.99,2024-03-17,Dormant,B014
A07188,C07188,Current,34809.93,2015-11-01,Dormant,B011
A07189,C07189,Savings,72944.39,2022-10-05,Dormant,B018
A07190,C07190,Savings,12650.86,2018-08-31,Active,B007
A07191,C07191,Savings,30370.57,2016-06-10,Closed,B020
A07192,C07192,Current,12286.08,2016-06-23,Dormant,B012
A07193,C07193,Current,52911.22,2023-05-28,Dormant,B001
A07194,C07194,Current,21269.9,2023-05-30,Closed,B010
A07195,C07195,Savings,72269.28,2019-03-14,Dormant,B016
A07196,C07196,Current,38741.53,2020-05-07,Active,B006
A07197,C07197,Current,59658.26,2025-03-03,Active,B004
A07198,C07198,Savings,56868.57,2019-01-22,Active,B002
A07199,C07199,Savings,3736.64,2017-08-07,Closed,B012
A07200,C07200,Savings,65608.24,2025-07-17,Closed,B002
A07201,C07201,Current,94261.59,2023-10-17,Closed,B019
A07202,C07202,Current,86135.12,2018-05-22,Active,B006
A07203,C07203,Current,40330.99,2023-09-15,Active,B008
A07204,C07204,Current,84345.69,2023-09-04,Dormant,B006
A07205,C07205,Savings,10998.33,2021-06-04,Dormant,B002
A07206,C07206,Savings,31489.78,2019-10-12,Closed,B011
A07207,C07207,Current,80766.84,2017-10-08,Active,B020
A07208,C07208,Savings,99981.41,2018-06-14,Closed,B010
A07209,C07209,Savings,6719.81,2016-11-04,Dormant,B002
A07210,C07210,Savings,49308.04,2024-03-19,Closed,B017
A07211,C07211,Savings,36801.53,2022-08-15,Active,B007
A07212,C07212,Current,14635.89,2018-09-21,Dormant,B007
A07213,C07213,Savings,12870.99,2018-08-19,Active,B013
A07214,C07214,Current,43159.65,2019-03-23,Dormant,B005
A07215,C07215,Current,22417.69,2022-09-10,Dormant,B012
A07216,C07216,Current,7456.7,2016-10-12,Active,B018
A07217,C07217,Savings,32703.95,2017-06-07,Closed,B005
A07218,C07218,Savings,35179.75,2020-10-06,Closed,B006
A07219,C07219,Savings,91342.4,2021-08-07,Dormant,B011
A07220,C07220,Current,54082.44,2024-12-06,Active,B020
A07221,C07221,Current,43605.27,2019-06-10,Closed,B002
A07222,C07222,Current,21686.0,2016-02-05,Dormant,B016
A07223,C07223,Current,20311.16,2015-10-14,Active,B016
A07224,C07224,Savings,43330.87,2016-01-23,Active,B012
A07225,C07225,Savings,64589.71,2019-01-03,Closed,B001
A07226,C07226,Savings,93366.95,2020-12-02,Dormant,B009
A07227,C07227,Current,56056.34,2025-01-04,Active,B007
A07228,C07228,Current,48400.51,2024-09-23,Active,B004
A07229,C07229,Current,22612.14,2019-10-15,Closed,B013
A07230,C07230,Current,79123.35,2021-06-08,Active,B008
A07231,C07231,Current,86201.48,2024-08-07,Closed,B008
A07232,C07232,Current,4094.9,2024-12-03,Dormant,B014
A07233,C07233,Current,61787.79,2019-05-27,Active,B005
A07234,C07234,Savings,99683.22,2025-05-04,Closed,B013
A07235,C07235,Current,96597.95,2019-04-14,Closed,B005
A07236,C07236,Current,52039.73,2021-04-08,Closed,B014
A07237,C07237,Current,29485.29,2022-09-20,Dormant,B001
A07238,C07238,Current,82250.18,2019-05-13,Active,B006
A07239,C07239,Savings,10385.26,2023-07-21,Active,B009
A07240,C07240,Savings,32324.25,2024-10-27,Closed,B002
A07241,C07241,Current,31561.51,2020-07-09,Active,B004
A07242,C07242,Savings,38990.63,2017-04-09,Active,B008
A07243,C07243,Savings,52030.8,2018-01-26,Dormant,B011
A07244,C07244,Savings,71718.75,2017-05-24,Dormant,B005
A07245,C07245,Savings,17393.25,2016-08-22,Closed,B004
A07246,C07246,Current,74100.48,2017-04-27,Closed,B002
A07247,C07247,Current,86763.42,2024-06-05,Active,B019
A07248,C07248,Savings,43040.31,2023-01-31,Dormant,B009
A07249,C07249,Current,9780.69,2016-04-11,Closed,B012
A07250,C07250,Savings,83733.71,2015-08-30,Closed,B005
A07251,C07251,Savings,80050.72,2023-06-13,Closed,B018
A07252,C07252,Current,8314.16,2022-04-09,Closed,B011
A07253,C07253,Current,51361.29,2024-01-23,Closed,B019
A07254,C07254,Current,95346.69,2018-02-26,Dormant,B010
A07255,C07255,Savings,3450.68,2016-07-02,Dormant,B002
A07256,C07256,Current,78365.11,2016-03-07,Closed,B013
A07257,C07257,Current,73939.64,2022-10-27,Dormant,B008
A07258,C07258,Current,12550.04,2017-04-19,Dormant,B018
A07259,C07259,Current,82272.02,2018-01-02,Closed,B012
A07260,C07260,Current,86847.77,2022-09-04,Closed,B011
A07261,C07261,Savings,10160.6,2024-02-26,Active,B010
A07262,C07262,Savings,75897.94,2023-10-26,Dormant,B017
A07263,C07263,Savings,86006.71,2015-09-20,Active,B012
A07264,C07264,Current,20086.87,2023-10-05,Dormant,B007
A07265,C07265,Current,73592.36,2023-07-27,Dormant,B011
A07266,C07266,Current,40684.49,2023-01-24,Active,B016
A07267,C07267,Current,99962.87,2019-10-10,Active,B001
A07268,C07268,Current,2811.21,2020-10-18,Closed,B013
A07269,C07269,Current,43054.48,2020-08-07,Active,B019
A07270,C07270,Current,57770.11,2017-06-05,Closed,B007
A07271,C07271,Current,2418.44,2023-10-13,Dormant,B012
A07272,C07272,Savings,42940.46,2017-11-22,Active,B006
A07273,C07273,Current,51533.22,2018-09-19,Dormant,B006
A07274,C07274,Current,34941.08,2015-11-28,Closed,B018
A07275,C07275,Savings,14026.53,2019-10-01,Dormant,B013
A07276,C07276,Current,27478.75,2015-12-04,Active,B006
A07277,C07277,Current,6879.08,2018-01-18,Closed,B019
A07278,C07278,Current,1893.01,2022-10-28,Dormant,B001
A07279,C07279,Savings,57096.07,2024-05-28,Closed,B008
A07280,C07280,Current,51722.33,2019-11-11,Active,B019
A07281,C07281,Current,58515.22,2019-03-03,Dormant,B001
A07282,C07282,Savings,1208.78,2020-01-17,Active,B014
A07283,C07283,Savings,1269.13,2020-05-05,Closed,B015
A07284,C07284,Current,11014.66,2019-04-18,Closed,B013
A07285,C07285,Savings,53350.69,2016-04-14,Closed,B002
A07286,C07286,Savings,59445.47,2017-01-30,Closed,B007
A07287,C07287,Savings,47937.13,2023-11-14,Closed,B010
A07288,C07288,Savings,50842.36,2018-01-02,Closed,B008
A07289,C07289,Savings,56123.67,2022-07-12,Active,B003
A07290,C07290,Current,87587.24,2020-10-27,Active,B012
A07291,C07291,Savings,41624.88,2019-10-17,Active,B006
A07292,C07292,Savings,84842.43,2025-04-13,Active,B015
A07293,C07293,Current,73833.64,2020-02-11,Dormant,B008
A07294,C07294,Current,74574.51,2019-08-19,Active,B002
A07295,C07295,Savings,96538.93,2024-06-22,Dormant,B005
A07296,C07296,Current,68525.61,2016-03-16,Dormant,B002
A07297,C07297,Savings,13050.99,2021-11-19,Active,B013
A07298,C07298,Current,59911.6,2025-04-02,Active,B014
A07299,C07299,Current,13305.27,2021-01-27,Closed,B005
A07300,C07300,Savings,17221.5,2024-06-21,Active,B017
A07301,C07301,Current,87294.17,2023-08-10,Dormant,B001
A07302,C07302,Savings,49005.53,2021-04-09,Dormant,B015
A07303,C07303,Savings,8230.78,2021-05-08,Active,B014
A07304,C07304,Current,90136.64,2017-11-19,Closed,B005
A07305,C07305,Savings,12014.23,2021-12-04,Dormant,B007
A07306,C07306,Savings,71462.7,2017-06-21,Closed,B001
A07307,C07307,Current,67798.54,2020-06-02,Dormant,B010
A07308,C07308,Savings,78450.22,2022-03-28,Dormant,B010
A07309,C07309,Current,61876.54,2017-09-05,Dormant,B004
A07310,C07310,Current,66094.29,2018-05-19,Active,B010
A07311,C07311,Savings,86205.99,2020-08-19,Active,B015
A07312,C07312,Current,44010.74,2021-01-12,Dormant,B013
A07313,C07313,Current,11469.92,2020-01-16,Active,B014
A07314,C07314,Savings,45848.24,2018-11-08,Dormant,B007
A07315,C07315,Savings,76843.12,2018-05-15,Dormant,B006
A07316,C07316,Savings,41634.1,2020-01-13,Closed,B014
A07317,C07317,Savings,86910.57,2015-12-30,Active,B011
A07318,C07318,Current,12587.64,2017-12-30,Dormant,B015
A07319,C07319,Savings,19189.03,2018-06-08,Dormant,B020
A07320,C07320,Current,1731.34,2019-08-13,Dormant,B006
A07321,C07321,Current,99176.79,2024-06-17,Dormant,B002
A07322,C07322,Current,32913.48,2017-11-24,Dormant,B008
A07323,C07323,Current,43075.48,2023-02-25,Dormant,B009
A07324,C07324,Current,71031.59,2018-12-08,Closed,B008
A07325,C07325,Savings,11932.59,2017-09-06,Dormant,B011
A07326,C07326,Savings,61671.64,2023-03-24,Closed,B019
A07327,C07327,Savings,11020.36,2024-09-21,Active,B001
A07328,C07328,Current,90596.88,2019-08-06,Closed,B018
A07329,C07329,Current,95861.15,2017-06-05,Dormant,B013
A07330,C07330,Savings,90036.66,2018-12-01,Dormant,B019
A07331,C07331,Savings,22184.92,2023-01-17,Active,B015
A07332,C07332,Current,7095.64,2019-06-09,Dormant,B014
A07333,C07333,Current,37654.94,2018-01-23,Closed,B003
A07334,C07334,Current,32660.05,2016-07-24,Dormant,B020
A07335,C07335,Current,69128.45,2018-11-14,Active,B011
A07336,C07336,Current,79025.69,2021-04-02,Dormant,B009
A07337,C07337,Current,88516.28,2023-12-20,Active,B009
A07338,C07338,Savings,31138.37,2024-08-07,Active,B020
A07339,C07339,Current,74554.46,2021-09-04,Closed,B008
A07340,C07340,Savings,26730.35,2016-06-16,Active,B009
A07341,C07341,Savings,42681.32,2017-07-14,Dormant,B010
A07342,C07342,Savings,61282.28,2018-05-11,Closed,B014
A07343,C07343,Current,42447.34,2025-02-28,Dormant,B008
A07344,C07344,Current,42469.74,2016-01-29,Active,B009
A07345,C07345,Savings,87731.53,2024-11-09,Dormant,B002
A07346,C07346,Savings,86767.49,2022-01-04,Closed,B003
A07347,C07347,Savings,21793.16,2018-08-14,Dormant,B012
A07348,C07348,Current,85568.43,2015-10-17,Dormant,B015
A07349,C07349,Current,25964.32,2017-08-25,Active,B008
A07350,C07350,Savings,86302.37,2016-04-06,Closed,B012
A07351,C07351,Current,20695.79,2015-09-23,Dormant,B003
A07352,C07352,Savings,75060.02,2021-09-22,Active,B020
A07353,C07353,Savings,98631.97,2019-07-14,Active,B005
A07354,C07354,Savings,22174.66,2024-12-08,Dormant,B006
A07355,C07355,Savings,62415.85,2019-05-17,Active,B017
A07356,C07356,Current,73837.6,2021-07-09,Closed,B015
A07357,C07357,Savings,47996.76,2017-12-11,Closed,B001
A07358,C07358,Savings,91991.15,2025-01-06,Dormant,B014
A07359,C07359,Savings,68904.47,2017-10-29,Active,B002
A07360,C07360,Savings,21510.93,2015-12-31,Closed,B015
A07361,C07361,Savings,43995.7,2015-12-28,Dormant,B017
A07362,C07362,Current,90163.14,2016-11-13,Closed,B013
A07363,C07363,Current,10096.18,2018-05-04,Closed,B007
A07364,C07364,Current,47751.54,2018-02-05,Closed,B004
A07365,C07365,Current,71756.45,2023-05-29,Closed,B006
A07366,C07366,Current,52832.32,2016-06-16,Closed,B019
A07367,C07367,Current,35290.8,2017-07-06,Closed,B020
A07368,C07368,Current,62112.23,2021-09-05,Dormant,B017
A07369,C07369,Current,70206.77,2022-07-16,Dormant,B011
A07370,C07370,Savings,10345.88,2025-01-28,Closed,B020
A07371,C07371,Savings,46081.36,2022-12-18,Closed,B007
A07372,C07372,Current,41965.28,2017-02-09,Closed,B010
A07373,C07373,Savings,93136.63,2025-07-01,Closed,B017
A07374,C07374,Savings,80091.88,2020-08-27,Closed,B016
A07375,C07375,Current,10095.18,2022-02-05,Closed,B011
A07376,C07376,Savings,94851.38,2023-06-26,Dormant,B010
A07377,C07377,Current,39551.97,2016-09-07,Dormant,B004
A07378,C07378,Current,15037.0,2017-01-27,Active,B009
A07379,C07379,Savings,19134.82,2023-07-25,Dormant,B003
A07380,C07380,Current,6516.82,2018-10-23,Active,B015
A07381,C07381,Savings,87883.96,2017-10-31,Active,B007
A07382,C07382,Current,9831.35,2016-10-18,Dormant,B013
A07383,C07383,Savings,4414.01,2018-09-15,Dormant,B001
A07384,C07384,Current,37704.9,2021-03-02,Active,B019
A07385,C07385,Savings,21992.16,2018-03-16,Active,B003
A07386,C07386,Current,60218.81,2019-08-28,Dormant,B006
A07387,C07387,Current,5777.92,2016-03-15,Closed,B005
A07388,C07388,Current,86356.73,2016-03-06,Active,B007
A07389,C07389,Savings,54224.26,2019-04-04,Closed,B015
A07390,C07390,Savings,75639.14,2023-07-13,Closed,B014
A07391,C07391,Current,5846.87,2021-06-24,Dormant,B006
A07392,C07392,Savings,52390.08,2020-01-14,Dormant,B006
A07393,C07393,Current,40143.88,2019-05-20,Active,B019
A07394,C07394,Current,41412.03,2016-05-15,Dormant,B008
A07395,C07395,Savings,11796.66,2024-01-05,Closed,B011
A07396,C07396,Savings,33859.52,2024-05-08,Closed,B020
A07397,C07397,Current,40700.65,2018-11-15,Active,B010
A07398,C07398,Current,72265.18,2021-04-16,Active,B014
A07399,C07399,Current,74233.16,2016-02-12,Closed,B020
A07400,C07400,Savings,68553.57,2019-09-26,Dormant,B011
A07401,C07401,Current,24880.02,2019-01-17,Active,B001
A07402,C07402,Savings,87079.23,2016-04-22,Active,B017
A07403,C07403,Savings,52220.45,2019-09-14,Dormant,B018
A07404,C07404,Savings,31525.34,2019-04-28,Active,B008
A07405,C07405,Savings,28326.89,2016-08-28,Closed,B003
A07406,C07406,Current,3685.24,2021-11-23,Dormant,B004
A07407,C07407,Current,18740.77,2018-09-21,Active,B001
A07408,C07408,Current,72422.1,2017-06-23,Active,B009
A07409,C07409,Savings,20853.43,2018-04-07,Closed,B004
A07410,C07410,Savings,31476.48,2023-01-18,Dormant,B019
A07411,C07411,Current,12829.65,2018-06-28,Closed,B009
A07412,C07412,Current,87176.54,2018-11-16,Dormant,B005
A07413,C07413,Savings,84581.56,2022-01-14,Dormant,B011
A07414,C07414,Current,60751.53,2016-03-14,Closed,B002
A07415,C07415,Current,72893.86,2017-10-18,Closed,B020
A07416,C07416,Savings,10305.34,2021-07-06,Active,B010
A07417,C07417,Current,14010.7,2019-05-20,Dormant,B007
A07418,C07418,Savings,8550.26,2018-03-05,Dormant,B018
A07419,C07419,Savings,90340.42,2023-08-21,Dormant,B003
A07420,C07420,Savings,73338.02,2018-10-03,Dormant,B005
A07421,C07421,Current,23976.41,2019-11-11,Active,B014
A07422,C07422,Savings,27748.99,2020-07-18,Active,B010
A07423,C07423,Current,58884.77,2025-04-09,Active,B001
A07424,C07424,Current,70060.02,2018-11-19,Closed,B005
A07425,C07425,Current,9660.43,2023-02-26,Dormant,B019
A07426,C07426,Current,17584.14,2016-11-21,Active,B015
A07427,C07427,Current,35414.56,2022-10-04,Active,B003
A07428,C07428,Current,31983.19,2025-06-13,Closed,B014
A07429,C07429,Current,77997.35,2017-11-30,Dormant,B020
A07430,C07430,Savings,83671.29,2016-07-08,Active,B016
A07431,C07431,Current,51396.16,2017-12-16,Closed,B001
A07432,C07432,Current,46517.74,2021-06-02,Closed,B005
A07433,C07433,Current,12736.33,2022-09-08,Active,B004
A07434,C07434,Savings,85499.85,2022-10-13,Closed,B006
A07435,C07435,Savings,49519.1,2018-04-27,Closed,B009
A07436,C07436,Current,603.59,2016-09-22,Dormant,B011
A07437,C07437,Savings,643.7,2024-02-12,Active,B006
A07438,C07438,Current,57953.39,2024-03-21,Dormant,B017
A07439,C07439,Savings,73787.69,2022-12-19,Dormant,B003
A07440,C07440,Current,18712.33,2018-10-03,Closed,B010
A07441,C07441,Current,94925.35,2018-05-03,Active,B010
A07442,C07442,Savings,22331.68,2022-10-06,Closed,B007
A07443,C07443,Current,50320.81,2017-09-12,Active,B019
A07444,C07444,Current,98766.86,2016-11-17,Dormant,B015
A07445,C07445,Current,89859.53,2024-11-20,Dormant,B006
A07446,C07446,Current,73909.8,2017-05-24,Active,B015
A07447,C07447,Current,54508.43,2015-08-25,Closed,B008
A07448,C07448,Current,60304.72,2016-04-24,Closed,B015
A07449,C07449,Current,69846.99,2016-11-03,Closed,B008
A07450,C07450,Savings,70028.33,2023-05-23,Active,B010
A07451,C07451,Savings,72309.0,2015-11-06,Active,B008
A07452,C07452,Savings,38119.75,2020-05-27,Dormant,B017
A07453,C07453,Current,3050.56,2024-05-17,Closed,B015
A07454,C07454,Savings,47308.53,2020-10-29,Dormant,B001
A07455,C07455,Current,53364.09,2016-03-30,Dormant,B009
A07456,C07456,Current,48669.09,2023-09-14,Closed,B004
A07457,C07457,Current,88739.07,2016-02-28,Active,B015
A07458,C07458,Savings,58208.93,2015-11-09,Dormant,B012
A07459,C07459,Current,29143.02,2022-10-19,Active,B014
A07460,C07460,Savings,22638.72,2024-05-03,Active,B008
A07461,C07461,Savings,34928.16,2019-10-22,Dormant,B013
A07462,C07462,Current,2396.36,2019-04-06,Active,B017
A07463,C07463,Savings,16780.93,2019-10-29,Dormant,B003
A07464,C07464,Current,75370.23,2023-02-12,Closed,B010
A07465,C07465,Current,73226.6,2024-08-14,Active,B006
A07466,C07466,Current,83910.93,2021-09-28,Dormant,B009
A07467,C07467,Current,96786.12,2018-07-25,Closed,B013
A07468,C07468,Current,23625.22,2020-05-02,Dormant,B019
A07469,C07469,Savings,66119.91,2017-08-31,Dormant,B013
A07470,C07470,Current,18142.9,2016-08-30,Closed,B015
A07471,C07471,Current,49385.56,2017-10-15,Dormant,B006
A07472,C07472,Savings,20542.76,2019-09-30,Closed,B020
A07473,C07473,Savings,80643.68,2021-05-26,Closed,B005
A07474,C07474,Savings,48387.9,2025-05-22,Active,B018
A07475,C07475,Savings,5371.19,2018-01-17,Dormant,B018
A07476,C07476,Current,52798.98,2018-07-04,Closed,B018
A07477,C07477,Current,27647.14,2016-08-10,Closed,B016
A07478,C07478,Current,65696.64,2023-11-05,Active,B012
A07479,C07479,Current,61454.59,2016-09-24,Closed,B004
